FALSE_DATA,ageAtQ,sex,ethnicity,relationship,rural,edu,occClass,income,imd,home,politics_PCA1,politics_PCA2,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,30,Female,White,No,Urban,A level,Routine,£1000-£1499,Quintile 2,Rented,-0.41701754433747806,0.03860968763995448,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,ClimateOther,ClimateOther,ClimateOther,No,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,Other,No,No,ClimateOther,No,ClimateOther,NA,ClimateOther,11,11
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quin. 1/Least deprived,Rented,-0.2887296800203496,0.7980608914385134,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,5,5
FALSE_DATA,29,Female,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 3,Owned/Mortgaged,-0.47800238202772066,-0.09045446899832585,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,No,Climate,Climate,Other,No,No,No,No,No,Other,NA,No,4,4
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Routine,£1000-£1499,Quin. 5/Most deprived,Owned/Mortgaged,-1.972322026704679,0.9430294524342635,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,Other,No,Climate,Climate,No,No,Climate,Climate,No,Other,No,No,No,No,No,No,No,Climate,5,5
FALSE_DATA,30,Female,Other than White,Yes,Urban,Degree,Lower sup/tech,£1500-£1999,Quintile 3,Rented,-1.3370618903980303,0.07611758475448308,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,No,Other,Other,Climate,No,No,Climate,No,No,No,No,Other,No,No,ClimateOther,No,No,4,3
FALSE_DATA,30,Male,White,No,Urban,PostGrad,Small employ,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.13545165273645277,0.04236742747349617,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,Other,NA,No,0,0
FALSE_DATA,29,Female,White,No,Urban,Degree,Manager/Prof,>£2000,Quin. 1/Least deprived,Rented,-0.528406021756085,1.0974548416631444,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,ClimateOther,Other,Other,No,Other,Climate,Climate,No,Other,No,No,No,No,No,No,No,4,4
FALSE_DATA,30,Female,White,Yes,Urban,GCSE,Manager/Prof,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.5505577348008979,1.0617580811160439,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,No,Other,Other,Other,No,No,Climate,No,Climate,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.970144683459104,-0.3295854582325925,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Other,Climate,No,No,ClimateOther,Climate,Climate,Climate,ClimateOther,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,30,Male,White,No,Urban,A level,Intermediate,£500-£999,Quintile 2,Owned/Mortgaged,0.5748323531638967,0.002912927092854095,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,No,No,No,No,No,Climate,Climate,No,No,No,No,No,Climate,No,No,Other,4,4
FALSE_DATA,30,Male,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Council/HA,0.9945111611067624,-0.34992958551850556,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,No,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,No,7,6
FALSE_DATA,29,Female,White,Yes,Rural,Degree,Manager/Prof,£1500-£1999,Quintile 3,Owned/Mortgaged,0.11433943168440776,-1.8285915755756132,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,No,No,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,5,5
FALSE_DATA,30,Female,White,Yes,Rural,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Rented,0.11404974102399479,0.9289361846442219,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,ClimateOther,No,No,ClimateOther,Climate,No,No,No,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Lower sup/tech,£500-£999,Quin. 5/Most deprived,Other,-2.3874281087691243,0.379152395372734,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,No,No,Climate,Climate,Climate,No,No,No,Other,No,No,No,No,Climate,6,6
FALSE_DATA,30,Male,White,No,Urban,Degree,Intermediate,£1000-£1499,Quintile 4,Owned/Mortgaged,-0.367307785099544,-0.149565858869913,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for most of it",Not sure,No,No,No,No,Other,No,No,Climate,Climate,No,Other,No,Climate,No,No,No,No,No,3,2
FALSE_DATA,30,Male,White,Yes,Urban,PostGrad,Manager/Prof,>£2000,Quintile 2,Rented,0.6454067170458807,-0.15925566464624194,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,ClimateOther,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,No,9,9
FALSE_DATA,29,Female,White,No,Urban,Degree,Routine,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.5851597989080969,0.5748343065617167,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,Climate,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,6,5
FALSE_DATA,29,Female,White,Yes,Urban,A level,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.5851597989080969,-0.8450054469321191,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,Climate,11,10
FALSE_DATA,31,Female,White,No,Urban,Degree,Intermediate,£1000-£1499,Quintile 3,Rented,-0.6155198808116933,-0.28044115207562154,Yes,None,None,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,ClimateOther,No,No,Other,Climate,Climate,Climate,Other,No,No,No,No,No,NA,ClimateOther,8,8
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Climate,No,No,No,Other,Climate,Climate,Climate,No,No,No,ClimateOther,No,No,No,Climate,7,7
FALSE_DATA,30,Male,White,Yes,Rural,PostGrad,Intermediate,<£500,Quin. 1/Least deprived,Owned/Mortgaged,0.970144683459104,-0.975772975685874,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Male,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.5505577348008979,1.0617580811160439,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Climate,ClimateOther,Climate,No,No,Other,Other,Climate,ClimateOther,No,No,Other,No,No,No,No,ClimateOther,6,6
FALSE_DATA,29,Female,White,Yes,Urban,GCSE,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.502079169014966,0.36505912758269216,No,None,None,Occasional/None,Atheist,Yes maybe,Somewhat concerned,"Yes, for some of it",Yes,No,No,Climate,No,No,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,No,No,No,No,NA,No,5,5
FALSE_DATA,30,Male,White,No,Urban,PostGrad,Manager/Prof,>£2000,Quin. 5/Most deprived,Rented,0.8964079222661664,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",No,Other,Climate,Climate,No,No,No,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,Other,8,8
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Routine,£500-£999,Quintile 4,Owned/Mortgaged,-1.11622708426957,0.7764573986814547,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,ClimateOther,ClimateOther,Other,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,ClimateOther,7,7
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Small employ,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.3908885229721124,0.03860968763995448,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,4,4
FALSE_DATA,31,Female,White,Yes,Urban,Degree,Intermediate,£1500-£1999,Quintile 3,Owned/Mortgaged,-0.04474864484643107,0.9289361846442219,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,Climate,7,7
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Intermediate,£1000-£1499,Quintile 3,Owned/Mortgaged,-1.55244538738606,0.21258034161992506,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for most of it",No,ClimateOther,No,No,No,No,No,No,Climate,Climate,No,Other,No,No,No,No,No,No,Other,3,3
FALSE_DATA,29,Male,White,Yes,Rural,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.6830584332715499,-0.3315320614987061,Not sure,Christian,CofE,Occasional/None,NA,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,No,NA,ClimateOther,9,9
FALSE_DATA,29,Female,White,No,Urban,A level,Intermediate,£1000-£1499,Quintile 3,Other,-1.1448246224554588,0.9646329451913225,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,No,No,ClimateOther,Climate,Climate,Climate,No,No,No,No,Climate,No,No,ClimateOther,8,8
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Routine,£1500-£1999,Quin. 1/Least deprived,Other,-2.408540329821169,0.379152395372734,No,None,None,Occasional/None,NA,Yes definitely,Very concerned,"Yes, for most of it",No,No,No,Other,Other,Other,No,Other,Other,Other,No,No,No,No,No,No,ClimateOther,No,Other,1,1
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Routine,£1000-£1499,Quintile 2,Rented,-0.7417555107507015,0.664453077807323,Not sure,Christian,Other,Regular,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,Other,No,Climate,Climate,Climate,No,No,No,Climate,No,No,No,Climate,ClimateOther,7,6
FALSE_DATA,30,Male,White,No,Urban,PostGrad,Routine,£500-£999,Quin. 5/Most deprived,Rented,-2.174078619774508,-0.24293325496109294,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,No,Climate,ClimateOther,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,ClimateOther,5,5
FALSE_DATA,29,Female,White,No,Urban,Degree,Routine,£1000-£1499,Quin. 1/Least deprived,Rented,0.7639072237955143,1.494759844971865,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Climate,Climate,Climate,NA,No,Climate,Climate,Climate,No,No,No,No,No,No,ClimateOther,No,No,NA,7
FALSE_DATA,29,Female,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quintile 4,Owned/Mortgaged,-0.5683704976789424,-0.8499056727968848,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for some of it",No,No,No,No,NA,No,No,Other,No,No,No,No,ClimateOther,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,29,Male,White,No,Rural,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.9945111611067624,1.494759844971865,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,4,4
FALSE_DATA,29,Male,White,No,Rural,A level,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,-1.11622708426957,0.7764573986814547,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",No,Other,No,No,Other,Climate,No,Other,No,No,No,No,No,No,No,No,No,No,Other,1,0
FALSE_DATA,29,Female,White,Yes,Rural,Degree,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,-0.39069069159635916,-0.6937860264404978,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Other,No,No,No,No,No,Climate,No,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,29,Male,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quin. 1/Least deprived,Owned/Mortgaged,-0.9360267866866862,0.34540223809174714,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,No,No,No,Climate,Climate,Climate,Climate,No,No,Climate,No,Other,NA,Other,7,6
FALSE_DATA,30,Female,White,Yes,Rural,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,No,Other,No,No,No,No,ClimateOther,Climate,Climate,No,No,No,No,No,No,NA,No,3,3
FALSE_DATA,29,Female,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quintile 3,Rented,-1.55244538738606,0.1659666417752736,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Other,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,NA,Other,5,5
FALSE_DATA,29,Female,White,Yes,Rural,Degree,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.6843317009759702,-0.28044115207562154,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,5,5
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quin. 1/Least deprived,Owned/Mortgaged,-1.1448246224554588,1.5088531127619071,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,No,No,Other,No,No,Other,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,29,Female,White,Yes,Urban,GCSE,Routine,£1000-£1499,Quintile 3,Owned/Mortgaged,-2.4956541888767774,0.379152395372734,No,Christian,CofE,Occasional/None,Atheist,Yes maybe,Not at all concerned,"Yes, for some of it",Yes,Climate,Other,Other,Other,No,No,No,Other,Other,Other,No,No,Other,No,No,No,NA,Climate,2,2
FALSE_DATA,29,Female,White,Yes,Urban,A level,Manager/Prof,£1000-£1499,Quin. 1/Least deprived,Rented,0.027225572628799488,-0.6204736043269152,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Not very concerned,"Yes, for some of it",Yes,Other,Other,Other,Other,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,Other,2,2
FALSE_DATA,31,Female,White,Yes,Urban,A level,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,0.11433943168440776,0.9064243519190252,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,7,7
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Routine,£1500-£1999,Quintile 2,Owned/Mortgaged,0.1386140500474064,0.4978810240545141,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Other,ClimateOther,No,No,No,Climate,8,8
FALSE_DATA,30,Female,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quintile 2,Rented,0.6454067170458807,-1.972651796603225,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,No,No,Climate,Other,No,Climate,No,No,No,No,No,No,No,No,No,NA,Climate,3,3
FALSE_DATA,30,Female,White,No,Urban,A level,Intermediate,£1500-£1999,Quintile 3,Owned/Mortgaged,0.661946212219505,0.29625793193477595,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,31,Male,White,Yes,Urban,A level,Routine,£1500-£1999,Quintile 3,Owned/Mortgaged,0.5505577348008979,0.7273130925244837,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,Other,No,No,No,No,No,5,5
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,-0.502079169014966,0.36505912758269216,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,Other,No,No,No,No,No,Climate,8,8
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Intermediate,£1000-£1499,Quin. 5/Most deprived,Rented,0.06037476404053213,-1.771028704483487,No,None,None,Occasional/None,Agnostic,Yes definitely,Not very concerned,"Yes, for some of it",No,No,No,No,Other,No,No,ClimateOther,Other,No,No,No,No,Other,No,No,No,NA,No,1,1
FALSE_DATA,30,Male,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 4,Owned/Mortgaged,0.1386140500474064,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",Not sure,Other,No,No,No,Other,No,No,Other,No,No,No,No,Other,Other,No,No,No,Other,0,0
FALSE_DATA,31,Female,White,No,Rural,Degree,Manager/Prof,£1500-£1999,Quintile 2,Owned/Mortgaged,-0.6155198808116933,-0.8450054469321191,Not sure,None,None,Occasional/None,Agnostic,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,Other,No,No,No,Other,Other,Other,Other,No,No,No,No,No,No,NA,Other,0,0
FALSE_DATA,31,Female,White,Yes,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.5505577348008979,1.0617580811160439,Not sure,Christian,Catholic,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,NA,Other,3,3
FALSE_DATA,29,Male,White,No,Urban,A level,Lower sup/tech,£1000-£1499,Quintile 2,Owned/Mortgaged,-1.2065951999207918,-0.7009452259045068,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,Other,No,ClimateOther,No,No,ClimateOther,11,10
FALSE_DATA,30,Female,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quintile 2,Rented,0.6696813354088793,-0.3315320614987061,Not sure,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Other,Other,Climate,Other,Climate,No,No,No,No,No,No,No,No,No,No,4,3
FALSE_DATA,29,Male,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.13545165273645277,0.4978810240545141,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Other,Other,Other,No,No,ClimateOther,Other,Other,Other,No,No,No,No,No,No,No,Other,1,1
FALSE_DATA,30,Female,White,No,Urban,GCSE,Manager/Prof,£1000-£1499,Quintile 4,Owned/Mortgaged,-0.5891930280705743,0.5748343065617167,No,None,None,Occasional/None,Atheist,Yes maybe,Somewhat concerned,"Yes, for some of it",Yes,ClimateOther,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,ClimateOther,9,9
FALSE_DATA,29,Male,White,Yes,Urban,Degree,Routine,£1000-£1499,Quin. 5/Most deprived,Owned/Mortgaged,0.6665189380979256,0.29625793193477595,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Climate,Climate,Climate,Climate,Other,No,Climate,Climate,No,Climate,No,No,Other,No,No,No,NA,ClimateOther,8,8
FALSE_DATA,29,Female,White,Yes,Urban,A level,Lower sup/tech,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.5851597989080969,0.014151251648644225,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Other,No,No,No,No,NA,Other,Other,Other,No,Other,No,No,No,No,No,NA,NA
